Date,compound,Low,Open,Volume,High,Close,Adjusted Close
29-12-11,0.9749,14.30392933,14.40714264,215978000,14.48750019,14.46857071,12.46269894
30-12-11,-0.296,14.41035748,14.41107082,179662000,14.51000023,14.46428585,12.45900917
01-03-12,-0.8647,14.6071434,14.62142944,302220800,14.7321434,14.6867857,12.65065861
01-04-12,0.9606,14.61714268,14.6428566,260022000,14.81000042,14.76571369,12.71864605
01-05-12,0.9931,14.73821354,14.81964302,271269600,14.94821358,14.92964268,12.85984993
01-06-12,0.9887,14.97214317,14.991786,318292800,15.09821415,15.08571434,12.99428368
01-09-12,0.9991,15.04821396,15.19642925,394024400,15.27678585,15.0617857,12.97367382
01-10-12,0.9807,15.05357075,15.21107101,258196400,15.21428585,15.11571407,13.02012062
01-11-12,0.3612,14.97535706,15.09571362,215084800,15.10178566,15.09107113,12.99889851
01-12-12,0.9874,14.9553566,15.08142853,212587200,15.10357094,15.04964256,12.96321106
13-01-12,-0.2975,14.95214272,14.98928642,226021600,15.01607132,14.99321365,12.91460705
17-01-12,0.3736,15.10571384,15.14999962,242897200,15.21392918,15.16785717,13.06503582
18-01-12,0.9879,15.22500038,15.2485714,276791200,15.33821392,15.32535744,13.20070076
19-01-12,0.9868,15.23250008,15.36250019,261738400,15.40607071,15.27678585,13.15886593
20-01-12,0.9481,14.99107075,15.26749992,413974400,15.2678566,15.01071358,12.92967987
23-01-12,0.9749,15.08214283,15.09535694,306062400,15.30178642,15.26464272,13.14840412
24-01-12,0.9663,14.98392868,15.18214321,547638000,15.18214321,15.01464272,12.93306351
25-01-12,0.989,15.84749985,16.22999954,958314000,16.23035622,15.95214272,13.74059391
26-01-12,-0.5484,15.82642937,16.01285744,323985200,16.0282135,15.87964344,13.67814636
27-01-12,0,15.84892941,15.86928558,299709200,16.01714325,15.97428608,13.75966644
30-01-12,0.8625,15.90678596,15.91821384,379341200,16.21071434,16.17892838,13.93593979
31-01-12,0,16.18107033,16.27107048,391683600,16.36571312,16.30285645,14.04268265
02-01-12,0.5696,16.26964378,16.37178612,270046000,16.39249992,16.29249954,14.03376198
02-02-12,0.9934,16.21357155,16.28214264,186796400,16.32749939,16.25428581,14.00084782
02-03-12,0,16.27000046,16.33214378,286599600,16.4285717,16.41714287,14.14112568
02-06-12,0.4413,16.36428642,16.37071419,249412800,16.60642815,16.57035637,14.27310181
02-07-12,0.9404,16.59214211,16.6160717,316223600,16.7767868,16.74392891,14.42260933
02-08-12,0.9692,16.77499962,16.8035717,407890000,17.0282135,17.02428627,14.66409683
02-09-12,0.9856,17.16285706,17.17000008,884214800,17.7410717,17.61321449,15.17138004
02-10-12,0.9757,17.44821358,17.5342865,631302000,17.77214241,17.62214279,15.17907047
13-02-12,0.9773,17.75321388,17.84035683,517216000,17.99392891,17.95000076,15.46147633
14-02-12,-0.9666,17.9285717,18.02357101,460398400,18.19857025,18.19499969,15.67250729
15-02-12,0.0772,17.74607086,18.36642838,1506120000,18.7960701,17.7739296,15.30981445
16-02-12,0.9071,17.37964249,17.5535717,944552000,18.03178596,17.9360714,15.44947624
17-02-12,0.9652,17.86785698,17.96821404,535805200,18.13464355,17.93285751,15.44670677
21-02-12,0.9797,18.00428581,18.10285759,605595200,18.38750076,18.38750076,15.83832264
22-02-12,0.9747,18.18107033,18.32428551,483302400,18.41035652,18.3228569,15.78264046
23-02-12,0.9455,18.1964283,18.39571381,568027600,18.49392891,18.44249916,15.88569069
24-02-12,0.8577,18.52285767,18.55964279,415072000,18.67499924,18.65749931,16.07088661
27-02-12,0.1227,18.43857193,18.61821365,547582000,18.875,18.77714348,16.17394257
28-02-12,0.25,18.78035736,18.8557148,600387200,19.12178612,19.12178612,16.47081375
29-02-12,-0.1154,19.13214302,19.34142876,952011200,19.55750084,19.37285614,16.68707275
03-01-12,0.9166,19.24178505,19.57749939,683270000,19.5789299,19.44535637,16.74951553
03-02-12,0.9115,19.37571335,19.43714333,431712400,19.52857018,19.47071457,16.7713623
03-05-12,0.9854,18.7857132,19.47928619,809124400,19.55285645,19.04142952,16.40159035
03-06-12,-0.7209,18.43642807,18.70214272,810238800,19.06035614,18.93785667,16.31237984
03-07-12,0.781,18.68928528,19.17142868,798520800,19.20642853,18.95321465,16.32560921
03-08-12,0.9349,19.00428581,19.09607124,516457200,19.39249992,19.35678673,16.67322159
03-09-12,0.4404,19.39678574,19.4360714,418919200,19.56214333,19.47035789,16.77105713
03-12-12,0.9544,19.5357132,19.60642815,407282400,19.7142868,19.7142868,16.98116112
13-03-12,0.8225,19.8482132,19.91214371,690855200,20.29214287,20.28928566,17.47645569
14-03-12,0,20.54999924,20.64464378,1418844000,21.23999977,21.05642891,18.13723564
15-03-12,0.9729,20.66250038,21.41464233,1159718000,21.42892838,20.91285706,18.01356888
16-03-12,-0.9732,20.6428566,20.88285637,825487600,21.04285622,20.91321373,18.01388168
19-03-12,0.5709,21.03750038,21.37035751,901236000,21.49178505,21.46785736,18.49163055
20-03-12,0.4767,21.12428665,21.41107178,816662000,21.67499924,21.6414299,18.64113998
21-03-12,0.9339,21.47892952,21.52642822,644042000,21.77321434,21.5178566,18.53469658
22-03-12,0.9577,21.26892853,21.34928513,623870800,21.5892868,21.40500069,18.43748665
23-03-12,0.51,21.22857094,21.44607162,430488800,21.49285698,21.28750038,18.3362751
26-03-12,0.913,21.25928688,21.4210701,595742000,21.68392944,21.67785645,18.67251968
27-03-12,0.9476,21.64500046,21.64928627,607129600,22.01000023,21.94571495,18.9032402
28-03-12,-0.4779,21.79678535,22.08499908,655460400,22.19464302,22.05785751,18.99983406
29-03-12,0.8594,21.68678665,21.88500023,608238400,22.02000046,21.78071404,18.76110649
30-03-12,0.6908,21.35499954,21.74178505,731038000,21.80571365,21.41250038,18.44394493
04-02-12,0.9802,21.44214249,21.49392891,598351600,22.09892845,22.09392929,19.03090286
04-03-12,0.9469,22.23250008,22.40357018,834559600,22.5789299,22.47571373,19.35975456
04-04-12,0.9833,22.0357132,22.29821396,572980800,22.35214233,22.29678535,19.20563507
04-05-12,0.9911,22.26428604,22.39214325,641298000,22.66642952,22.63142967,19.49388313
04-09-12,0.4188,22.33214378,22.36178589,597536800,22.85142899,22.72249985,19.57232857
04-10-12,0.9693,22.3571434,22.85464287,889725200,23,22.44428635,19.33268547
04-11-12,0.9376,22.26214218,22.72142982,696614800,22.74535751,22.36428642,19.2637825
04-12-12,0.9337,22.1607132,22.3214283,614336800,22.54750061,22.24178505,19.15826416
13-04-12,0.9808,21.55392838,22.28964233,859644800,22.31071472,21.61535645,18.61867905
16-04-12,-0.19,20.6517868,21.78785706,1050786800,21.79571342,20.71892929,17.84653282
17-04-12,0.8979,20.42535782,20.67642975,1025528000,21.7857132,21.77499962,18.75618935
18-04-12,0.9789,21.52535629,21.91857147,954531200,22.1517868,21.72642899,18.71435356
19-04-12,0.9669,20.87571335,21.43642807,834719200,21.59749985,20.97999954,18.07140541
20-04-12,0.9323,20.37214279,21.12071419,1030985200,21.23642921,20.46357155,17.62657356
23-04-12,0.5859,19.87928581,20.37892914,966529200,20.59535789,20.41785622,17.58719444
24-04-12,0.926,19.8214283,20.09321404,1076149200,20.27464294,20.01000023,17.2358799
25-04-12,0.875,21.6428566,21.98714256,905777600,22.0714283,21.7857132,18.76541519
26-04-12,0.7469,21.50464249,21.93821335,536068400,21.95321465,21.70357132,18.69466209
27-04-12,0.3506,21.4464283,21.60964394,406722400,21.64928627,21.5357132,18.55007935
30-04-12,0.9864,20.8214283,21.35000038,506144800,21.37142944,20.85642815,17.96496201
